"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Adam3",2.65315125932911,-0.772619452054311,0.609519298679296,-1.26758816944504,0.204945058962845,0.999958958199752
"Gm10699",27.7676104553637,0.310068211377168,0.202759209583134,1.5292435397369,0.126204080572744,0.999958958199752
"4833421K07Rik",1.38404535897889,1.21065749730542,0.798526365832176,1.51611461951385,0.129490372235454,NA
"Gm44898",1.0426787831667,-0.275961795700633,0.815993419840352,-0.338191202270509,0.735219105255448,NA
"Cd59b",94.313572373656,-0.139302898204359,0.217549345514661,-0.64032782022307,0.52195949777736,0.999958958199752
"4833411C07Rik",14.9180746612573,-0.0514270272221309,0.250995709306941,-0.204892057175532,0.837656461031288,0.999958958199752
"Gm44616",46.6568437273741,0.239064252323273,0.186991457915571,1.27847686192817,0.201081338057997,0.999958958199752
"Gm15612",18.9265982787847,0.351199318640483,0.264802799963232,1.32626739101417,0.18475114401127,0.999958958199752
"Dek",1865.25124584131,0.016082359332285,0.105343463266834,0.152665944649538,0.87866171812114,0.999958958199752
"Gm44936",3.12923799080401,0.62567041976182,0.422830358549507,1.47971972000341,0.138948060674647,0.999958958199752
"Gm44560",0.79146368330216,-1.18188514784398,0.997404208305869,-1.18496105992119,0.236032843454209,NA
"C1qtnf7",75.792273964557,-0.0875843203675205,0.206248016873963,-0.424655333394273,0.671087949489764,0.999958958199752
"Gm44830",11.5609547706147,0.0751850504716316,0.337043837011497,0.223072022732363,0.823479452368746,0.999958958199752
"Selenos",1491.58847673937,0.0422769941013669,0.104086410390552,0.406172082817876,0.684616165005309,0.999958958199752
"Gm45222",423.440174621224,0.178531283825399,0.209681811796678,0.851439055660751,0.394525504196464,0.999958958199752
"Ctc1",433.695613705901,-0.0437868143424067,0.113408895116332,-0.386096825099047,0.699424961099848,0.999958958199752
"Gm15764",0.951863155560761,-0.300725453078571,0.795409693649596,-0.37807617317152,0.705374007977582,NA
"Gm31087",3.97249967378223,0.0753479781290083,0.514919827068192,0.146329533585876,0.883661252354181,0.999958958199752
"Usp51",1.65638948037209,0.685881011217645,0.665077801864086,1.03127936204644,0.302409833500946,NA
"Ankrd61",2.10532442300258,0.497129196307735,0.642992601751565,0.773149169918153,0.439434104263339,NA
"Gm4961",3.01203387709153,0.733086670380022,0.701483912727964,1.04505129352027,0.295999263389995,0.999958958199752
"Gm36860",1.51626371971296,-2.22560274658952,1.09357906094916,-2.03515486539933,0.0418352928732445,NA
"Rom1",107.878239317024,-0.174489563993873,0.161369749806466,-1.08130281049045,0.279562437668518,0.999958958199752
"Nbdy",117.745897744784,-0.012855266561076,0.152631176369767,-0.0842243823760654,0.932878032728313,0.999958958199752
"Snrpd2",815.616608912654,-0.0352284744669749,0.139301664211787,-0.252893421383792,0.800350573249794,0.999958958199752
"Hs3st5",5.52897972912538,-0.476700465543494,0.332556960320988,-1.43344004913738,0.151732120086116,0.999958958199752
"Insm1",48.9014348290676,0.228987931795098,0.190201833325642,1.20392073930776,0.228620215001633,0.999958958199752
"2610042L04Rik",0.981108028466366,-0.468501053813444,0.988947823299371,-0.473736877493102,0.635687552383912,NA
"Cdh13",110.713779456044,-0.135971436708792,0.220045222946329,-0.617924965096638,0.536624801532105,0.999958958199752
"Tbc1d19",149.801453301075,0.194765940121041,0.171918517327099,1.13289681151956,0.257257589146035,0.999958958199752
"Gm43969",0.576733483658158,1.0556497910362,1.13343209554707,0.931374535081151,0.351659858611067,NA
"Stim1",1492.90784879126,0.240615707575549,0.132231623300235,1.81965328391397,0.0688118217489692,0.993311788840944
"Nadk",3695.3091866197,0.00639269561507048,0.0784009762042454,0.0815384696029374,0.935013732396396,0.999958958199752
"Dnmt1",1867.34946071292,-0.0685936943166217,0.150910098569149,-0.454533493563329,0.649444890551325,0.999958958199752
"Eef1akmt4",142.622783722363,0.0116435794720936,0.134779866136064,0.0863896055538375,0.931156709605774,0.999958958199752
"Olfr596",22.9718824736283,0.0581014969081853,0.350581940253953,0.165728721981794,0.8683704417415,0.999958958199752
"Nampt",2819.01514927531,-0.0328194327146174,0.161408444844324,-0.203331571320641,0.838875880563166,0.999958958199752
"Gm13262",1.494365919235,-0.0794852712539153,0.700691541474584,-0.113438319929824,0.909683060856946,NA
"1810046K07Rik",65.8227692426804,-0.254643908290249,0.29009517855909,-0.877794348582669,0.38005533193898,0.999958958199752
"Kcnmb4",30.0590763915027,-0.0324384905781662,0.291029482897282,-0.111461183434859,0.911250644881822,0.999958958199752
"Tril",225.483734548459,-0.204943336257314,0.168759443108858,-1.2144110722451,0.224590789409955,0.999958958199752
"Gm26676",1.13481033212466,-0.823479749529473,0.935809965967812,-0.879964714500377,0.378878424991348,NA
"Gm28528",0.361428312043169,-0.378083961528977,1.24028516887233,-0.304836315887524,0.760490820983894,NA
"Gm44831",0.864353831045682,0.662463786853202,1.03565209583414,0.63965861655466,0.52239456538002,NA
"Itgb4",3220.02643508111,0.181826478534178,0.165702758765898,1.09730507740707,0.272508052089365,0.999958958199752
"Fam160b2",635.381454891531,0.146971913419257,0.148206469196587,0.991670027738855,0.321358516485513,0.999958958199752
"Olfr867",1.59856490170862,0.102981770496817,0.546950924237085,0.188283383267816,0.850654510632272,NA
"Zyx",1750.41867738073,-0.00278313118489543,0.183774112674902,-0.0151443048446046,0.98791705485268,0.999958958199752
"Gm44646",0.814008813806443,-0.198924070897982,0.802118219336567,-0.247998444746102,0.804135610135967,NA
"Gm45161",0.66113602252189,0.571201722108809,1.78433193909612,0.320120774388065,0.748876777963039,NA
"Zrsr2",384.496174976861,-0.0307122188090069,0.0901629546869278,-0.340630128145741,0.733382045461392,0.999958958199752
"Gm45847",0.859236403294297,0.438713699576713,0.899198630582236,0.487894092201457,0.625624859318442,NA
"Gm38393",26.0200786610012,0.183704586927817,0.259215261544357,0.708695104730094,0.478513703312614,0.999958958199752
"Snurf",7.31103753692581,2.58792953006112,1.69014412495174,1.5311886672002,0.125722770846237,0.999958958199752
"Boll",1.37264737228797,0.474010290609751,0.745592051040434,0.635750193350767,0.524939255381389,NA
"Rev1",619.819628483758,0.10317288030696,0.116438230476444,0.886073928509527,0.375577690989439,0.999958958199752
"Thoc5",627.539593862049,-0.0417423035750875,0.0892682692289346,-0.467605162905495,0.640066972133603,0.999958958199752
"Ino80",1284.28238491415,0.105601864017665,0.0899732632484902,1.17370272239666,0.240514119439709,0.999958958199752
"Spaar",53.8914637805417,-0.179437643904068,0.17191977662238,-1.04372892653415,0.296610822664923,0.999958958199752
"P3h3",196.701237273457,-0.036550525072914,0.125460721669332,-0.291330422674019,0.770798622108709,0.999958958199752
"Vmn2r29",16.8915665627135,0.60875658995055,0.260373804823703,2.33801011727249,0.019386723314168,0.726275362890348
"Ifi27l2b",8683.58824815103,-0.219339312165627,0.271205895383123,-0.808755694103825,0.418655685700726,0.999958958199752
"Gm13381",1.40320071432429,-0.678283091555336,1.1301403026273,-0.600176004677027,0.548388943516824,NA
"A330076H08Rik",12.7901933117689,-0.252658133810294,0.369295339750683,-0.684162800377789,0.493872369456542,0.999958958199752
"Ndn",94.9666717466677,-0.176468186834184,0.215888662799852,-0.81740367718052,0.413697774976142,0.999958958199752
"Gm48552",17.8461544100962,0.0776954541521747,0.270413226313512,0.287321205443169,0.773866387277078,0.999958958199752
"Mettl4",683.682491901284,0.0615823573963696,0.115307737627716,0.53406960073395,0.593293380889027,0.999958958199752
"Mkrn3",8.41468462969252,-0.452265314663527,0.339478689013883,-1.33223477437499,0.18278305289176,0.999958958199752
"Peg12",9.91314447004186,0.0921006933918907,0.291141943252644,0.316342923190454,0.751742234650923,0.999958958199752
"Cyp2d22",698.237960536763,-0.186954516345762,0.247363768410026,-0.755787791993326,0.449776437326718,0.999958958199752
"Scaf1",1198.81738132861,0.0700763196735293,0.193744123237635,0.361695201394975,0.717579813356116,0.999958958199752
"Gm44070",30.5324547303533,-0.300685499577684,0.258505089720169,-1.16317051978812,0.244760324875996,0.999958958199752
"Klf13",1921.94834871987,0.199237500921809,0.178278934313442,1.11756053338035,0.263754732619816,0.999958958199752
"E030018B13Rik",0.261770522892756,-1.6541935806905,1.72943952448465,-0.956491139048895,0.338824158988045,NA
"2210404E10Rik",0.463289081539955,-0.60924252686907,1.10837896602731,-0.549669874242328,0.582545823330059,NA
"Gm32633",6.83116518296585,-0.417192057056655,0.474602105377137,-0.87903541162157,0.379382075791515,0.999958958199752
"Cldn34c1",41.7782432992613,-0.138398924417772,0.201249356003653,-0.68769871946949,0.491642526564441,0.999958958199752
"Gm42498",1.7260277747536,-1.47478715092456,0.704508463282042,-2.09335618773702,0.036317370354587,NA
"Cryzl1",627.980466147747,-0.017885707863072,0.113880057563333,-0.157057418531117,0.875199596107795,0.999958958199752
"Apcs",1.31363876104494,0.981100888927528,1.06895320480797,0.917814628848765,0.358715922212405,NA
"Kdm6a",1735.78759998973,0.0036720896672413,0.190057530108775,0.0193209375347541,0.98458508130808,0.999958958199752
"Gm45212",3.30251496643683,-0.0143753322985961,0.51982610886863,-0.0276541175084167,0.977938018617408,0.999958958199752
"Gm44228",10.712977244866,0.134439444835189,0.321741846479211,0.417848801162628,0.676057667901097,0.999958958199752
"Mtmr10",660.900840292796,0.0934789474835185,0.102097729916295,0.91558301600004,0.359885642702961,0.999958958199752
"Mphosph10",621.356099883002,0.0943805850965875,0.153602099114247,0.614448537102274,0.538918970350109,0.999958958199752
"Mcee",397.596814852908,0.0822545035718843,0.139165020348662,0.591057317174999,0.554482017344197,0.999958958199752
"Gm43811",10.3976350714322,0.00390401796943679,0.356768089123377,0.0109427330763506,0.991269136469632,0.999958958199752
"Cd209f",38.3452483435511,-1.01020366349043,0.658157221295064,-1.53489718080224,0.124809086144516,0.999958958199752
"Nsmce3",295.13491774057,0.019021285282186,0.0788307600290413,0.241292679090986,0.809328284531539,0.999958958199752
"Wipi1",562.845519251045,0.22451342439618,0.168065313661363,1.33587008232142,0.18159174120206,0.999958958199752
"Cyb561",1531.93535567695,0.0257703803128536,0.111501714750015,0.231120932719558,0.817220853363122,0.999958958199752
"Kif3b",1146.58020568594,0.0480288952504628,0.0853938662297121,0.562439638477822,0.573816518687494,0.999958958199752
"Gm44794",13.9968842829196,0.350024253475624,0.249065782182955,1.40534862078528,0.159917636962916,0.999958958199752
"BC046251",1.3069562651479,0.234134991088808,0.720783424841872,0.32483403893503,0.745306680996969,NA
"Thyn1",345.266989339323,0.0504245880315464,0.150619114377987,0.334782130673024,0.737789441114977,0.999958958199752
"Gm21992",16.8833441408462,0.789843067953534,1.29315756719235,0.610786409941064,0.541340991515781,0.999958958199752
"Tm2d3",464.738626190033,0.0705282126175015,0.10534088071024,0.669523665854879,0.503161489403179,0.999958958199752
"Ramac",1196.8508331935,0.0063348510210827,0.173490469544144,0.0365141153731837,0.970872423774962,0.999958958199752
"Gm44198",1.62082064316195,-0.532005189103627,0.712939261098988,-0.746213903669082,0.455538210511512,NA
"Gm45081",1.11249656828999,-0.273494351202948,0.737987519495812,-0.370594818987992,0.710939341563011,NA
"Chsy1",319.895376332667,-0.202536913725113,0.127105839965757,-1.59345088927211,0.111059077227962,0.999958958199752
"Olfr539",1136.20745743793,-0.10929504085452,0.184262178885415,-0.593149617114246,0.553081027271692,0.999958958199752
"Gm44752",2.36833910588609,0.220423314463254,0.632745149754936,0.348360338358381,0.727569584661665,0.999958958199752
"Zfp11",151.092349721223,0.0821317616577732,0.0980252624817696,0.837863215852625,0.402107529878906,0.999958958199752
"Aldh1a3",2330.90054409997,-0.15252468561873,0.186587342028946,-0.817443905680739,0.413674793384662,0.999958958199752
"Gabre",63.9557576788267,-0.113182051885755,0.183083272927077,-0.618199850135059,0.536443608843358,0.999958958199752
"Gm45098",1.1708598887891,0.355433461302852,0.903233512395533,0.39351226058938,0.693941170273973,NA
"Pax6os1",5.55472780377166,-1.3304139477757,0.527394449080329,-2.52261651614967,0.0116485353203647,0.608919920046183
"Cers3",4.08677156336857,0.605168073571775,0.50700557871712,1.19361225788291,0.232629676806427,0.999958958199752
"Was",201.379094620206,-0.193875180806911,0.138292940888494,-1.40191668180108,0.160940128381755,0.999958958199752
"Gm44755",0.408307188226335,-0.91757210921878,1.7877459198195,-0.513256441559337,0.607771949177203,NA
"Gm25635",3.39662041489956,-0.639277472255426,0.504919427754845,-1.2660979893327,0.205478002391978,0.999958958199752
"1700112J16Rik",44.4262628497349,0.120465462477551,0.185107691042328,0.65078583066548,0.515184748112518,0.999958958199752
"Vmn2r90",341.963337278559,-0.0317356586593284,0.241607248275362,-0.131352262342556,0.895496650514128,0.999958958199752
"Lysmd4",437.804472740382,-0.11103611881134,0.144400899716847,-0.768943400138561,0.441926911553728,0.999958958199752
"Gm44667",195.341968867347,0.196413409550209,0.154169432713138,1.27401006862154,0.202659847876098,0.999958958199752
"Ndfip2",2899.20543037693,0.00318895229988327,0.207998134164997,0.0153316389720765,0.987767601197139,0.999958958199752
"Ttc23",323.775062696387,0.119219017687358,0.0884008070634552,1.3486191093457,0.177459339534503,0.999958958199752
"Synm",3500.21142052428,-0.0306051562853426,0.166710026014948,-0.183583177430483,0.854340461277051,0.999958958199752
"Pgpep1l",1.86889723297949,-0.912047946540826,0.674340306392977,-1.35250397743439,0.176214147262265,NA
"5330406M23Rik",176.447118890548,0.355244542901674,0.240204510059708,1.4789253657784,0.139160263082803,0.999958958199752
"Gm34549",0.4282630516748,-1.0236779023482,1.27333476849021,-0.803934619300446,0.421434735149061,NA
"Lrrc39",51.4048422541916,-0.0831917969261434,0.211772511613625,-0.39283567207214,0.694440855839804,0.999958958199752
"Cep170b",2975.60917201942,0.180690611721953,0.167025530240292,1.08181432779768,0.279335038801038,0.999958958199752
"Gm43063",48.3775759857525,0.0629932299676791,0.208289982827671,0.302430434303683,0.762323957081198,0.999958958199752
"Nup37",218.663932687679,-0.0207802264015933,0.181719907379233,-0.114353054111055,0.908957927187192,0.999958958199752
"Scx",8.75998462615657,0.154872694751999,0.346416946503303,0.447070203450692,0.654824372060073,0.999958958199752
"Ly6m",1592.55132187656,-0.968077950201584,0.642937622376201,-1.50571053319872,0.132141498805559,0.999958958199752
"Il1rl2",157.381726951539,-0.0341276748652562,0.141627708030228,-0.240967500921304,0.809580304929765,0.999958958199752
"Fuca2",2811.7607481229,-0.0258330833125417,0.211043282539113,-0.122406565145015,0.902577039377905,0.999958958199752
"Crabp1",6.52284201423776,-0.29289979534144,0.502482354322292,-0.582905634042572,0.559956827670286,0.999958958199752
"Sra1",1059.48359072373,0.0557592381713453,0.134210272203597,0.41546177692538,0.677803890844532,0.999958958199752
"Ankrd22",41.5854476895038,1.29546901180473,0.447465498196152,2.89512603100597,0.00379006330129546,0.414086868648172
"Cyp4b1",2063.28843632293,-0.469863831959173,0.35001883587193,-1.34239584789401,0.179467680289323,0.999958958199752
"Tbx6",22.3590677896878,0.0442854801243721,0.23934568120839,0.185027278958145,0.853207639460358,0.999958958199752
"Clec1a",104.922122369944,-0.0903003962546421,0.165660596637788,-0.54509278662132,0.585689703565521,0.999958958199752
"Nr2f2",312.952567218746,0.111720732836274,0.155883489648843,0.716693814642885,0.473563043283328,0.999958958199752
"B130024G19Rik",18.3133807488539,0.11794782047398,0.239295898937974,0.492895285700456,0.622086578502059,0.999958958199752
"Acadsb",1558.58088272676,0.099527361425862,0.165515350666711,0.601318010836798,0.547628195704562,0.999958958199752
"Fezf1",0.683099133037322,-0.170230067931398,0.937929350625972,-0.181495618852089,0.85597857169723,NA
"Ighv2-6",41.842567488864,-0.925582375330254,0.510103247295607,-1.81450006491308,0.0696007727537018,0.994120988095421
"2210406H18Rik",10.8274348235525,-0.430973397352883,0.331156969409722,-1.30141726481276,0.193115667190926,0.999958958199752
"Mrgpra9",3.32715117257105,0.73015209645218,0.568339256587694,1.28471170694069,0.198893045788069,0.999958958199752
"Gm35842",4.65957105817245,-0.0554047439610545,0.353834281365869,-0.156583878043646,0.875572809254809,0.999958958199752
"Rpl23",13560.8064342451,0.0133617132501822,0.163562337021139,0.0816918704729398,0.934891743175347,0.999958958199752
"Gm36011",0.618120269868712,-1.26420685333,1.52758972282133,-0.82758271703682,0.407906859391916,NA
"Tspan2",323.441594755648,-0.124291627261928,0.154659980484199,-0.803644400269574,0.421602372961676,0.999958958199752
"Vmn1r12",95.3514339759681,0.0156154902734048,0.198846257090649,0.0785304712388229,0.937406092516843,0.999958958199752
"Gm2912",34.648275387481,-0.381971202854095,0.318189125210397,-1.2004533549081,0.229963317931968,0.999958958199752
"Gm45066",14.7008057851715,-0.0767442957210892,0.354101311337008,-0.216729769882296,0.828418946358625,0.999958958199752
"D10Wsu102e",16738.1316023547,0.0280634936374736,0.161580242577251,0.173681467423572,0.86211580300653,0.999958958199752
"Gm45887",6.51844914643814,0.129813132650597,0.408722400094901,0.317607091317861,0.75078299437885,0.999958958199752
"Gli1",124.065512501994,-0.096084582597919,0.203082337510665,-0.473131163328632,0.636119604814792,0.999958958199752
"4933435G04Rik",0.684846056469292,0.834909568953123,2.04935545543601,0.407401052237417,0.683713454268858,NA
"Slc25a35",289.938250204124,0.592393797530353,0.321554572641347,1.84228074464701,0.0654340948351945,0.986277416715136
"Hfm1",0.436901924346462,-1.0116337708031,1.22294230836268,-0.827212995973222,0.408116346851388,NA
"Dnmt3l",7.98202139617094,-0.000688288561326324,0.286540285092317,-0.00240206559822669,0.998083430788214,0.999958958199752
"Rab14",2377.70536477121,0.0300200355214463,0.0627353419358044,0.478518719993032,0.632281053639342,0.999958958199752
"Gm30075",1.00599408445628,-1.96527095562311,1.11149694029515,-1.76812988356158,0.0770391926344433,NA
"Gm44286",1.6289745924285,-1.15223809045508,0.671363209274723,-1.71626635856298,0.0861133026436163,NA
"A730056A06Rik",7.59215754695846,-0.689187626266478,0.32995325723541,-2.08874321181429,0.036730844786082,0.887585078462839
"Frs2",1056.23052617585,0.066958380651232,0.0812176474816982,0.824431422571314,0.409694466628113,0.999958958199752
"Gm44553",89.5517665430303,0.113125634657912,0.132589125674971,0.853204469688026,0.393545925148505,0.999958958199752
"Gm44552",52.223523738846,-0.143581536415062,0.185466712654384,-0.774163376058887,0.438834183206946,0.999958958199752
"Gm44686",1.41087814866416,0.242019516426955,0.910339453380136,0.265856341311281,0.790349849944504,NA
"Marchf3",49.5152137675987,0.248468305463772,0.339163723500124,0.732591041576064,0.463807896609969,0.999958958199752
"Gm44734",0.402411311576382,0.406641641282246,1.26529684469816,0.32138042783095,0.747922113404886,NA
"Mgst1",4980.13391840329,-0.596582382086399,0.248267186340832,-2.40298523086891,0.0162618441894402,0.68347386248562
"Gm44738",1.32806322352446,-0.252371607179858,1.00544007310015,-0.251006115562613,0.80180938099042,NA
"Gm15462",274.750318751906,0.178102082478446,0.175343952137193,1.01572982876019,0.309758059493034,0.999958958199752
"1810064F22Rik",51.9359236671342,0.0511593192019883,0.275730518752878,0.185541010960196,0.852804716546765,0.999958958199752
"Slc51a",2552.79517374721,-0.603258860412244,0.324945849904167,-1.8564904293751,0.0633836859299574,0.981207599769085
"Gm44737",54.9186339645145,0.0386509843024053,0.187049427956248,0.206635137699785,0.836294816530218,0.999958958199752
"Gm45005",0.444786416975185,0.0821602151048039,1.24062079519232,0.0662250829771616,0.947198627278207,NA
"Gm21269",40.083474700594,-0.0554068289473813,0.261428670135329,-0.211938609941672,0.832154928361908,0.999958958199752
"Gm38143",6.86724509205427,-0.0798039103575179,0.424099536290385,-0.188172595177929,0.85074135460012,0.999958958199752
"Ro60",717.256652078575,-0.0279444923788751,0.152728481827441,-0.18296844206471,0.854822780168866,0.999958958199752
"1500012K07Rik",2.6120520236774,0.429306328838137,0.453838892196937,0.945944334475075,0.344176979095214,0.999958958199752
"C030038I04Rik",0.653796144493558,-0.72736430095664,1.04614582686322,-0.695280029111795,0.486879827294641,NA
"Cacnb2",179.811500377477,-0.161752388094111,0.161296186388168,-1.00282834775055,0.315943688808702,0.999958958199752
"Gm44695",47.5595964824743,0.419973155048914,0.205173525627101,2.04691689030196,0.0406662454113382,0.90840984056936
"Igkv1-131",1.56543772583722,-0.580098520836091,0.999951228042988,-0.580126814756162,0.561829102157627,NA
"Pcdh15",19.7957215317323,-0.292085551172979,0.236469014468445,-1.23519587473037,0.216757614208162,0.999958958199752
"Gm42529",0.45813584945467,0.434929966805279,1.12346921732613,0.387131182677542,0.698659093559224,NA
"AU020206",1226.23487582932,-0.160436241249219,0.20157802736773,-0.795901435013759,0.426089327115873,0.999958958199752
"Vps26b",984.638628997035,0.0321794181642281,0.0561804252495738,0.572787016496858,0.566788911088202,0.999958958199752
"Klhl25",297.873858263241,-0.05775520090194,0.0963187704219087,-0.599625604115924,0.548755779361318,0.999958958199752
"AU015836",0.79874860507525,0.832924724136743,0.85030311467012,0.979562122925871,0.327302309466203,NA
"C87198",0.411416025575398,0.884844600939104,1.37166782191969,0.645086650571665,0.51887103429828,NA
"Gstt3",1142.99241017737,0.0668897377089243,0.115489774414285,0.579183205163924,0.562465561901863,0.999958958199752
"Smok2a",1.19841110031936,0.694221911587481,0.998811324921388,0.695048097939939,0.487025159582817,NA
"Ptpn3",1935.4900160616,0.151956024825172,0.143754972516762,1.05704882526727,0.290489304828631,0.999958958199752
"Mrpl46",596.741195840116,0.0824096505645215,0.109430142473787,0.753079989677088,0.451401848186132,0.999958958199752
"Nova1",37.2052459140715,-0.258115616999883,0.281148126997678,-0.918076957354281,0.358578577493268,0.999958958199752
"Gm45059",11.491001014563,0.308686680839186,0.289200695880347,1.06737876234883,0.285800834664815,0.999958958199752
"Gm13481",3.34139586228454,-0.503884899861206,0.565223098939251,-0.891479666713625,0.372671895133992,0.999958958199752
"Mrps11",220.078510063782,0.00670900233935598,0.105577684381699,0.0635456477251451,0.949332011039689,0.999958958199752
"B4galt2",60.1592787514236,-0.221147371594577,0.189853294444305,-1.16483294241413,0.244086621510212,0.999958958199752
"Ifi207",257.0436549876,-0.145871236384212,0.208193812098169,-0.700651162078868,0.483520741299624,0.999958958199752
"Gm35558",21.179240436089,-0.0945088647955519,0.220389271460348,-0.428826975874622,0.668049145887086,0.999958958199752
"Det1",243.598057661346,0.0544046059166555,0.0838247290577853,0.649028115308923,0.51632020363199,0.999958958199752
"Kcnb1",303.759327753898,-0.0449353722640749,0.134637852665232,-0.333749917831827,0.738568278197008,0.999958958199752
"Tspyl3",79.8906942017227,-0.19209015510687,0.138372451780643,-1.38821096710337,0.165072813696852,0.999958958199752
"Isg20",159.72320006062,0.41736253418581,0.196398162656548,2.12508370007348,0.0335796294189106,0.864675981037065
"Sumo2",2271.81822450226,-0.0410507556244741,0.169108132446817,-0.242748559933297,0.808200186923332,0.999958958199752
"Gm49519",10.8136090387503,0.491401540617846,1.40251819865584,0.35037088366397,0.726060374690518,0.999958958199752
"Anapc11",308.0424590086,-0.000401879359318843,0.0927112791471649,-0.00433474074584734,0.996541388115015,0.999958958199752
"Acan",1.55560879876277,1.41978407337501,0.671962806339394,2.11289086238191,0.0346101101494454,NA
"Olfr739",1.21113719365236,-0.231984525624421,1.04762817978761,-0.221437844170488,0.82475152833282,NA
"Hapln3",3.11411597954159,0.158432583038906,0.431478812799842,0.367185081489508,0.713480966561285,0.999958958199752
"Gm27194",1.66932326066592,0.188777861039463,0.629740219444854,0.299771009077171,0.764351830315974,NA
"Mfge8",1813.02654426449,-0.0079694289543501,0.157021270244425,-0.050753817886867,0.959521691401903,0.999958958199752
"Gm44639",506.568002927663,0.262731153266376,0.257434346735712,1.02057536843016,0.307455664339211,0.999958958199752
"Gm35040",3.54081864545971,0.366785946501854,0.436186645683775,0.840892196336898,0.400408330550657,0.999958958199752
"Olfr816",3.2303923130109,0.22548952577464,0.60976985011465,0.369794481856135,0.711535627098328,0.999958958199752
"Colq",12.4268213901045,-0.293234783920835,0.252978083202122,-1.15913117930674,0.246402718439711,0.999958958199752
"Gm45170",4.2805034522119,-0.186830464902705,0.485832928822269,-0.384557023245851,0.700565640312292,0.999958958199752
"Plin1",69.505708560445,-0.135297508483839,0.276523121967482,-0.489280995821208,0.624642773572819,0.999958958199752
"Mesp1",3.93317062176641,-0.0800737008416948,0.49887373993807,-0.160508951326312,0.87248017090786,0.999958958199752
"Gm44974",525.387713558927,-0.0714861848915649,0.213899438128369,-0.334204640821279,0.738225142273436,0.999958958199752
"AW554918",278.900213659706,0.0956004100845836,0.105747372550044,0.904045252181951,0.365971406734642,0.999958958199752
"Zfp711",28.1867786686783,-0.159305662977083,0.222501401662249,-0.715975997395758,0.474006170010195,0.999958958199752
"Gm26646",2.83029445556961,0.295373965283814,0.5838434061327,0.505912993417758,0.612917730395906,0.999958958199752
"Gm27390",32.3438504291155,-0.0938250975621497,0.286038704051763,-0.328015391739332,0.742900024978715,0.999958958199752
"Gm45174",20.2851168247242,0.150047752195127,0.364514808066,0.411636918102815,0.68060556784908,0.999958958199752
"Vmn2r70",1.45183638192858,-1.48865668329558,0.979434980863312,-1.51991373841214,0.12853265712144,NA
"Itgb7",549.66572780015,-0.378372702221107,0.185427187020303,-2.04054598627804,0.0412959756792337,0.91068194536981
"Gm44950",749.531914715518,0.08007586804566,0.112199872858723,0.713689472237533,0.475419217748838,0.999958958199752
"Gm24198",0.429315937567999,1.02911900311978,1.15684160639383,0.889593698421518,0.373684091102624,NA
"Necab2",9.47244715303125,-0.194937279056565,0.359806401317505,-0.541783799128538,0.587967453274758,0.999958958199752
"Arpin",1679.7134597369,-0.0513047456164009,0.113130689281836,-0.453499805774083,0.65018888317306,0.999958958199752
"Gm42981",10.4372578437123,0.169808110147045,0.303525221582256,0.559453047301464,0.575852566648854,0.999958958199752
"Gm44951",394.666103995768,0.0903947567596746,0.24108442471024,0.374950629300588,0.707697184486562,0.999958958199752
"Gm44949",25.2884192079716,0.20108785255211,0.280004986297088,0.718158112865725,0.472659801769198,0.999958958199752
"Gm45203",35.6458456121185,0.0980586925612965,0.243293492094698,0.403046919656729,0.686913708200854,0.999958958199752
"Gm45206",124.53829355102,0.195700713401187,0.249589773511505,0.784089470685646,0.432987613276144,0.999958958199752
"Olfr482",0.460747647990612,-0.652552913143837,1.72105016343572,-0.379159728756046,0.7045692545337,NA
"Atp10a",174.709005611996,-0.0105398163166243,0.156334004340705,-0.067418578325765,0.946248479471746,0.999958958199752
"Dusp4",99.7733103845247,0.210930620631404,0.213628036137197,0.987373307574386,0.323459664870267,0.999958958199752
"Gdpgp1",350.788268557648,0.100618125733219,0.0839123706527802,1.19908572419632,0.230494614472334,0.999958958199752
"Ttll13",7.13830212555842,0.670230805745393,0.402588491165321,1.66480369025295,0.0959519274756761,0.999958958199752
"Prc1",810.810526820188,-0.0854159262807565,0.195133279678953,-0.437731208235154,0.661581143647288,0.999958958199752
"Rccd1",140.823547365736,0.0379912797436938,0.117368449286302,0.323692440129458,0.746170894885548,0.999958958199752
"Unc45a",868.576218002716,0.0367036536759367,0.082098792909645,0.447066910183825,0.654826749807406,0.999958958199752
"Hddc3",128.358534884603,0.205688883469867,0.123135118942919,1.67043232861307,0.0948338578562477,0.999958958199752
"Gpatch8",1920.10590828442,0.045530421069207,0.109382940880507,0.416247914918886,0.677228601374136,0.999958958199752
"Rwdd2b",985.934401037645,-0.331048659508168,0.229565218081196,-1.44206802003899,0.149283185710278,0.999958958199752
"Man2a2",1139.93957485745,-0.109910108766502,0.128711927870598,-0.853923257811821,0.393147511955845,0.999958958199752
"Gm3636",25.2203735140063,-0.43483684269366,0.241315079906626,-1.80194641322007,0.0715538369157951,0.995492216306472
"Fes",350.560848891489,-0.120938618969304,0.140307931094423,-0.861951409488864,0.388714257171593,0.999958958199752
"Gprin3",2809.15502878485,-0.105763764228779,0.180144311202109,-0.587105768275524,0.557132673774911,0.999958958199752
"Pcmt1",878.751323861799,-0.0640890149300807,0.0965744139049555,-0.663623130999837,0.50693154894038,0.999958958199752
